comp_interno1,comp_interno2,comp_interno4,categoria1,categoria3,comp_mixto1,comp_externo1,comp_externo2,comp_externo3,Comp_final
2532.928065,b'1',58,3,166,0.36816,1449.272464,88.48032175,105,1
1013.171226,b'1',56,3,164,0.38,130.1449275,12.89859236,63,1
0,b'1',58,4,164,0.38,2.898550725,-10,70,1
506.585613,b'1',43,2,151,0.36774,208.6956522,4.309106579,100,1
0,b'1',75,1,176,0.38,869.5652174,58.60384947,101,1
962.5126646,b'1',75,2,147,0.26916,466.6666667,46.25107728,132,1
506.585613,b'1',67,4,151,0.37,2.898550725,-10,111,1
0,b'1',61,1,160,0.3585,136.2318841,11.49095088,-7,1
0,b'1',71,3,147,0.33996,210.1449275,13.50186728,134,1
0,b'0',41,2,156,0.3326,34.49275362,-10,-608,1
0,b'1',69,2,154,0.30462,136.2318841,13.50186728,125,1
0,b'0',54,1,166,0.33768,326.2318841,32.33266303,84,1
861.195542,b'0',41,2,151,0.38,127.5362319,12.64004596,69,1
0,b'0',46,1,176,0.37,420.8695652,41.71215168,104,1
0,b'0',43,2,146,0.34106,86.95652174,3.878195921,112,1
0,b'0',48,3,159,0.31648,-10,-10,-609,1
810.5369807,b'1',69,3,147,0.32988,766.9565217,76.01264005,90,1
1013.171226,b'1',59,2,161,0.32222,-10,-10,-609,1
0,b'0',54,1,168,0.33014,466.6666667,39.64378052,117,1
0,b'1',58,3,169,0.35,159.4202899,10.62912956,27,1
0,b'1',56,1,156,0.35782,401.4492754,39.78741741,125,1
0,b'1',73,3,160,0.26292,2082.608696,206.4062051,71,1
0,b'1',73,1,160,0.3238,98.55072464,9.767308245,116,1
2026.342452,b'1',61,1,158,0.29618,265.2173913,19.24734272,115,1
0,b'1',70,2,159,0.28908,1449.275362,72.1861534,114,1
0,b'1',48,1,164,0.33994,66.37681159,6.578569377,75,1
1215.805471,b'1',57,3,164,0.36496,376.8115942,20.68371158,92,1
0,b'1',48,1,159,0.33468,869.5652174,86.18213157,83,1
15197.56839,b'1',75,3,154,0.2584,604.3478261,57.45475438,80,1
0,b'1',63,1,165,0.37,240.5797101,23.84372307,77,1
6079.027356,b'1',53,2,156,0.372,34.7826087,0.861821316,88,1
1013.171226,b'1',75,1,162,0.32608,86.95652174,5.748348176,129,1
0,b'1',49,2,147,0.38,34.20289855,-10,121,1
0,b'1',41,3,169,0.32406,217.3913043,21.54553289,101,1
0,b'1',71,3,164,0.33642,144.9275362,-10,79,1
3039.513678,b'1',75,1,146,0.27918,76.23188406,7.555300201,141,1
0,b'0',44,3,148,0.32806,18.84057971,1.867279517,79,1
0,b'1',43,1,164,0.34424,46.37681159,4.59638035,76,1
0,b'1',45,1,153,0.36666,72.17391304,7.15311692,67,1
1925.025329,b'1',72,2,154,0.29912,1433.043478,142.0281528,74,1
0,b'1',51,3,175,0.38364,110.1449275,6.03274921,56,1
0,b'0',51,2,148,0.3512,185.5072464,18.3855214,119,1
0,b'1',45,3,169,0.34286,218.8405797,21.68916978,51,1
0,b'1',56,2,164,0.33,700,69.37661591,115,1
3546.099291,b'0',55,1,159,0.36078,565.2173913,56.01838552,73,1
1722.391084,b'1',71,1,167,0.32362,219.1304348,21.54553289,60,1
2026.342452,b'1',75,3,177,0.35646,253.6231884,25.13645504,112,1
4052.684904,b'1',75,3,154,0.36684,724.6376812,71.81844298,123,1
0,b'0',63,2,146,0.29572,1199.42029,118.8738868,134,1
5065.85613,b'1',74,3,159,0.3081,365.2173913,12.13157139,128,1
506.585613,b'0',62,1,155,0.3131,60.86956522,6.03274921,104,1
0,b'1',61,4,159,0.27576,255.0724638,25.28009193,111,1
0,b'1',60,2,146,0.38,289.8550725,28.72737719,100,1
1013.171226,b'1',50,1,163,0.38,289.8550725,28.72737719,89,1
1013.171226,b'1',69,1,160,0.38,263.7681159,20.10916403,116,1
0,b'1',51,2,151,0.34348,178.2608696,17.66733697,59,1
0,b'1',70,1,148,0.38,24.63768116,2.441827061,117,1
0,b'1',42,1,156,0.35,84.05797101,8.330939385,83,1
0,b'0',50,2,171,0.27018,217.3913043,21.54553289,26,1
0,b'1',63,3,164,0.38,130.4347826,12.92731974,52,1
0,b'1',47,3,159,0.3699,108.6956522,10.77276645,132,1
1013.171226,b'1',75,3,176,0.38,115.942029,-10,129,1
0,b'0',75,1,146,0.38,277.9710145,27.54955473,130,1
0,b'1',72,4,159,0.33636,434.7826087,43.09106579,101,1
663.627153,b'1',48,1,175,0.36,147.826087,14.65096237,64,1
0,b'1',63,3,168,0.32308,-10,-10,-609,1
0,b'1',61,2,170,0.32618,185.5072464,3.619649526,120,1
0,b'1',47,1,163,0.37408,153.6231884,7.038207412,121,1
0,b'1',51,2,164,0.35478,101.4492754,10.05458202,132,1
506.585613,b'1',70,1,161,0.34666,84.05797101,-10,92,1
0,b'1',42,1,164,0.33746,142.0289855,14.07641482,62,1
1519.756839,b'1',58,1,147,0.31538,26.37681159,2.614191324,-51,1
0,b'1',47,1,156,0.27272,718.8405797,71.24389543,116,1
1215.805471,b'1',61,1,152,0.34,14.49275362,-10,120,1
0,b'1',60,1,146,0.26702,210.1449275,4.309106579,-26,1
0,b'0',72,2,170,0.36996,-10,-10,-609,1
0,b'0',75,2,156,0.37,463.7681159,45.9638035,81,1
0,b'1',41,1,151,0.36154,97.68115942,9.681126113,70,1
1013.171226,b'1',54,2,162,0.34,451.884058,-10,102,1
0,b'1',48,2,159,0.33994,249.2753623,24.70554438,79,1
0,b'0',47,3,159,0.3482,240.5797101,23.84372307,74,1
1013.171226,b'1',63,2,153,0.38,100,9.910945131,125,1
0,b'0',64,2,160,0.33946,72.46376812,-10,-608,1
0,b'0',55,1,169,0.3,128.9855072,12.78368285,64,1
4052.684904,b'1',76,2,175,0.32824,463.7681159,45.9638035,122,1
0,b'0',53,3,146,0.34102,853.6231884,84.60212583,124,1
658.5612969,b'1',69,1,171,0.32174,139.1304348,13.78914105,75,1
0,b'1',51,1,164,0.38182,543.4782609,53.86383223,72,1
0,b'1',62,1,146,0.372,57.97101449,5.745475438,72,1
0,b'1',57,1,150,0.36666,243.4782609,24.13099684,57,0
759.8784195,b'0',39,1,159,0.38,54.20289855,5.372019535,113,1
0,b'1',65,2,157,0.35,809.8550725,52.85837403,128,1
0,b'0',49,1,146,0.34248,144.9275362,14.3636886,115,1
2026.342452,b'1',74,1,176,0.37,1544.927536,153.1169204,120,1
1013.171226,b'1',47,1,176,0.2956,579.7101449,22.40735421,50,1
2532.928065,b'1',49,2,156,0.32272,359.4202899,35.62194772,107,1
0,b'1',56,2,167,0.25946,391.3043478,38.78195921,111,1
0,b'1',56,1,159,0.30408,362.3188406,35.90922149,104,1
0,b'1',50,3,164,0.38792,144.9275362,4.309106579,103,1
354.6099291,b'0',57,3,159,0.29718,81.15942029,8.043665613,6,1
6585.612969,b'1',68,2,171,0.36718,967.2057971,95.85923585,70,1
3039.513678,b'1',58,2,160,0.38,240.5797101,1.149095088,111,1
0,b'1',46,1,146,0.39,129.1304348,12.79804654,114,1
0,b'0',49,1,148,0.3238,14.49275362,1.43636886,129,1
1342.451874,b'1',63,2,154,0.37,850.7246377,70.09480034,106,1
0,b'1',61,2,159,0.29902,618.2608696,61.27549555,96,1
21276.59574,b'1',71,3,154,0.38,431.884058,42.22924447,116,1
0,b'1',62,1,146,0.38,208.6956522,20.68371158,134,1
0,b'0',52,1,146,0.3604,172.4637681,17.09278943,103,1
0,b'0',47,1,148,0.32,-10,-10,-609,1
0,b'1',71,6,147,0.30834,144.9275362,14.3636886,92,1
4559.270517,b'0',62,2,146,0.25174,125.2173913,-10,134,1
0,b'1',72,2,159,0.29208,470.3188406,46.61304223,112,1
60.79027356,b'1',47,3,149,0.31112,249.2753623,24.70554438,91,1
861.195542,b'1',50,3,151,0.31494,460.8695652,45.67652973,61,1
1013.171226,b'1',72,1,151,0.37634,724.6376812,57.45475438,131,1
3039.513678,b'1',71,1,168,0.2875,255.0724638,25.28009193,72,1
2127.659574,b'1',59,1,166,0.37,215.4492754,21.35305947,71,1
0,b'0',75,3,176,0.31388,1915.942029,189.8879632,80,1
0,b'1',50,1,146,0.36,74.20289855,-10,66,1
0,b'1',50,1,159,0.37622,171.5942029,-10,86,1
0,b'0',48,1,146,0.30228,1019.42029,101.0341856,106,1
0,b'0',56,2,146,0.3238,53.62318841,5.31456478,2,1
0,b'1',63,2,156,0.30386,38.26086957,3.792013789,64,1
0,b'0',47,1,146,0.35954,1291.304348,127.9804654,130,1
0,b'0',63,3,173,0.28,542.0289855,53.72019535,132,1
0,b'1',70,3,173,0.25264,162.3188406,13.93277794,61,1
810.5369807,b'1',54,2,158,0.36666,107.2463768,10.62912956,57,1
0,b'1',68,3,159,0.37778,869.5652174,8.617925883,129,1
14184.39716,b'1',62,2,146,0.2574,962.0289855,95.3461649,53,1
0,b'1',72,2,170,0.38,-10,-10,-608,1
0,b'1',46,1,167,0.37118,43.47826087,2.872737719,86,1
0,b'1',74,2,170,0.37,72.46376812,-10,-608,1
0,b'0',71,2,167,0.23076,326.0869565,32.31829934,116,1
0,b'1',53,2,154,0.34,324.6376812,32.17466245,82,1
0,b'1',55,1,146,0.27854,193.6231884,15.54151106,101,1
911.8541033,b'1',53,2,154,0.28,40,3.964378052,77,1
1215.805471,b'1',54,1,161,0.37994,197.1014493,19.53461649,101,1
1013.171226,b'0',75,6,159,0.36998,246.3768116,24.41827061,61,1
1519.756839,b'1',74,3,164,0.33904,28.98550725,2.872737719,114,1
0,b'1',57,3,173,0.2624,1127.536232,111.7494973,36,1
0,b'1',58,3,164,0.34,327.5362319,32.46193623,104,1
0,b'0',45,3,169,0.35202,217.3913043,21.54553289,118,1
0,b'1',46,1,156,0.36338,46.8,2.010916403,89,1
4559.270517,b'1',67,1,175,0.33334,997.1014493,98.82217754,90,1
0,b'1',60,2,166,0.38,724.6376812,71.81844298,96,1
13171.22594,b'1',65,1,146,0.3027,350.7246377,34.7601264,130,1
0,b'1',72,1,147,0.29984,78.26086957,7.756391841,120,1
1013.171226,b'0',51,2,147,0.3663,1623.623188,160.9164033,127,1
4255.319149,b'1',52,2,146,0.32628,313.0434783,31.02556737,105,1
506.585613,b'1',51,1,153,0.36646,352.4637681,-10,114,1
0,b'1',61,3,164,0.28572,315.3623188,31.25538638,67,1
1013.171226,b'1',71,3,164,0.37,34.7826087,-10,63,1
1519.756839,b'0',63,2,166,0.327,484.057971,47.97471991,131,1
0,b'1',54,3,164,0.37994,269.5652174,26.71646079,126,1
0,b'0',68,1,171,0.38,262.3188406,25.99827636,127,1
0,b'1',62,1,146,0.35402,53.62318841,-10,100,1
0,b'1',64,2,148,0.38,652.173913,64.63659868,112,1
1317.122594,b'1',75,3,166,0.34,487.5362319,48.31944843,80,1
0,b'1',66,3,171,0.34814,521.7391304,51.70927894,86,1
28478.83789,b'1',62,1,159,0.34,1449.275362,143.636886,65,1
0,b'0',48,1,158,0.3445,57.97101449,5.745475438,117,1
0,b'1',49,1,146,0.38,171.0144928,16.94915254,88,1
1013.171226,b'1',57,2,153,0.27648,1449.275362,143.636886,117,1
0,b'1',50,1,151,0.3647,156.5217391,15.51278368,78,1
0,b'1',49,3,165,0.37946,264.7826087,26.24245906,-6,1
1519.756839,b'1',59,1,171,0.35888,353.6231884,35.04740017,94,1
0,b'0',62,2,156,0.35154,223.1884058,15.88623959,128,1
0,b'1',46,2,170,0.362,-10,-10,-608,1
1215.805471,b'1',64,3,167,0.34,240.5797101,23.84372307,134,1
0,b'1',51,3,164,0.27542,414.4927536,41.08014938,106,1
0,b'0',43,3,168,0.36782,231.884058,7.181844298,123,1
607.9027356,b'0',43,1,169,0.31642,54.20289855,5.372019535,126,1
0,b'1',50,1,162,0.37,488.4057971,48.40563057,67,1
506.585613,b'1',47,3,151,0.38,66.52463768,4.452743465,110,1
0,b'1',54,2,156,0.314,130.4347826,2.384372307,53,1
0,b'1',35,6,175,0.3698,373.9130435,37.05831658,124,1
4052.684904,b'0',74,2,175,0.36924,144.9275362,14.3636886,89,1
0,b'1',75,1,146,0.38,591.884058,58.66130422,130,1
0,b'1',44,1,173,0.35476,504.3478261,4.021832807,67,1
658.5612969,b'1',60,1,147,0.35282,739.1304348,73.25481184,130,1
0,b'0',57,2,167,0.33326,326.0869565,32.31829934,120,1
0,b'1',57,1,146,0.34854,371.0144928,36.7710428,104,1
1519.756839,b'1',60,2,173,0.26,852.6376812,84.50445274,40,1
0,b'1',73,2,159,0.29778,692.7536232,41.9419707,75,1
0,b'1',49,1,154,0.38,1159.42029,7.181844298,78,1
557.2441743,b'1',54,1,154,0.29202,155.0724638,12.31255386,94,1
1823.708207,b'1',66,2,175,0.38,558.2608696,51.1347314,90,1
0,b'1',50,2,159,0.38,243.1884058,17.66733697,91,1
1215.805471,b'1',56,1,160,0.36016,410.8695652,40.72105717,95,1
0,b'1',47,3,159,0.36,799.1304348,79.20137891,84,1
0,b'1',50,2,148,0.32518,86.95652174,8.618213157,-608,1
962.5126646,b'0',64,2,156,0.35516,58.59130435,1.149095088,128,1
0,b'0',54,1,151,0.35454,512.7536232,43.09106579,89,1
0,b'0',63,2,160,0.38,394.2028986,39.06923298,110,1
354.6099291,b'0',42,3,151,0.34434,-10,-10,-609,1
0,b'1',58,2,156,0.32834,440.5797101,43.66561333,88,1
1519.756839,b'0',56,2,162,0.37,376.8115942,37.34559035,60,1
0,b'1',71,3,146,0.35184,304.3478261,30.16374605,76,1
0,b'1',54,1,160,0.38,742.0289855,28.15282965,124,1
0,b'1',64,3,169,0.36714,173.9130435,17.23642631,111,1
0,b'0',40,1,159,0.34,501.4492754,49.69836254,69,1
8105.369807,b'1',60,1,160,0.34,1475.362319,146.2223499,86,1
0,b'1',64,1,151,0.36364,108.6956522,5.774202815,120,1
506.585613,b'0',66,3,175,0.26356,-10,-10,98,1
0,b'1',51,1,148,0.23204,144.9275362,14.3636886,120,1
0,b'0',50,1,167,0.328,60.86956522,6.03274921,117,1
607.9027356,b'1',48,1,155,0.29124,147.1014493,14.57914392,87,1
0,b'1',69,3,159,0.34618,202.8985507,14.36340132,64,1
0,b'0',49,3,160,0.37842,103.4782609,10.25567366,89,1
506.585613,b'1',64,2,149,0.37,52.17391304,4.309106579,104,1
0,b'1',50,3,164,0.35182,-10,-10,73,1
0,b'0',66,2,159,0.33292,313.0434783,31.02556737,122,1
2532.928065,b'1',53,3,169,0.35812,78.26086957,7.756391841,73,1
0,b'0',52,1,164,0.38,1247.681159,123.6569951,125,1
0,b'1',61,1,159,0.35384,714.7826087,41.65469693,93,1
2026.342452,b'1',51,2,175,0.29616,346.6666667,25.85463947,99,1
3039.513678,b'1',51,2,160,0.36984,260.8695652,25.85463947,68,1
0,b'1',48,2,160,0.34,621.7391304,61.62022407,127,1
0,b'0',50,2,159,0.29182,353.6231884,35.04740017,129,1
1519.756839,b'0',40,2,156,0.34286,101.3913043,10.04883654,41,1
0,b'0',61,2,160,0.37,431.884058,42.71760988,117,1
0,b'1',70,2,164,0.37832,269.5652174,25.5673657,58,1
0,b'0',40,3,164,0.37074,33.33333333,3.303648377,82,1
5065.85613,b'1',56,2,154,0.26,81.15942029,-10,62,1
0,b'0',63,1,146,0.37,43.47826087,4.309106579,75,1
0,b'1',55,2,159,0.362,23.91304348,1.723642631,54,1
0,b'0',55,4,164,0.36666,-10,-10,110,1
0,b'1',50,3,164,0.27862,396.5217391,39.299052,127,1
0,b'0',45,3,164,0.34644,89.56521739,1.43636886,70,1
0,b'1',75,3,159,0.34,228.9855072,16.69060615,92,1
16514.69098,b'1',54,2,146,0.35172,446.3768116,44.24016087,116,1
0,b'1',45,2,160,0.30382,91.88405797,9.106578569,129,1
1215.805471,b'0',46,1,162,0.36786,147.2463768,14.59350761,71,1
0,b'0',69,2,164,0.32904,301.4492754,29.87647228,118,1
2836.879433,b'0',54,1,167,0.24346,233.0434783,23.09681126,123,1
0,b'0',55,1,159,0.365,185.5072464,15.51278368,129,1
0,b'1',54,3,164,0.29664,530.4347826,52.57110026,113,1
2026.342452,b'1',58,3,164,0.36998,130.4347826,12.92731974,39,1
1215.805471,b'0',58,1,162,0.38,326.0869565,32.31829934,92,1
1519.756839,b'1',70,3,164,0.37904,127.5362319,12.64004596,61,1
0,b'1',53,2,164,0.305,318.8405797,31.60011491,88,1
0,b'0',49,2,156,0.36966,63.04347826,6.248204539,109,1
0,b'1',57,2,164,0.33636,371.0144928,36.7710428,132,1
0,b'1',64,3,168,0.368,568.115942,32.82390118,111,1
0,b'0',51,3,146,0.36372,724.6376812,63.20022982,124,1
0,b'0',47,1,146,0.33636,530.4347826,52.57110026,81,1
861.195542,b'1',75,1,167,0.28,217.3913043,21.40189601,-2,1
0,b'1',63,2,163,0.32826,1101.449275,109.1640333,72,1
0,b'1',55,3,164,0.35416,201.9710145,20.01723643,92,1
0,b'1',53,1,146,0.366,173.9130435,17.23642631,25,1
0,b'1',50,1,168,0.37,150.7246377,14.93823614,102,1
1215.805471,b'1',56,2,169,0.3244,715.942029,70.95662166,132,1
20263.42452,b'1',69,3,176,0.38,936.2318841,92.78942833,112,1
0,b'0',63,1,146,0.37038,86.95652174,8.618213157,32,1
0,b'1',46,1,159,0.36022,231.884058,22.98190175,129,1
709.2198582,b'1',49,3,155,0.22834,231.884058,-10,94,1
1722.391084,b'1',55,3,146,0.38,1139.130435,112.8985924,104,1
0,b'1',71,2,170,0.36744,663.7681159,14.3636886,109,1
0,b'0',53,1,146,0.38,153.6202899,12.06549842,54,1
0,b'1',62,4,146,0.29454,414.4927536,41.08014938,76,1
0,b'1',67,4,164,0.26956,330.4347826,32.74921,134,1
0,b'1',48,3,168,0.35292,71.88405797,-10,95,1
1013.171226,b'1',55,3,164,0.36282,-10,-10,-609,1
0,b'0',69,1,146,0.25414,424.6376812,35.70812985,131,1
810.5369807,b'0',48,1,175,0.29412,224.057971,22.20626257,48,1
405.2684904,b'1',49,3,171,0.29666,76.8115942,5.429474289,93,1
0,b'1',47,2,149,0.36,217.3913043,21.54553289,119,1
1013.171226,b'1',67,3,153,0.30154,115.942029,11.49095088,116,1
0,b'1',51,2,147,0.36956,301.4492754,29.87647228,106,1
2198.58156,b'1',42,3,177,0.29216,211.3043478,20.94225797,101,1
0,b'1',57,1,166,0.28782,759.4202899,75.26572824,128,1
0,b'0',57,2,160,0.34196,869.5652174,86.18213157,50,1
0,b'0',43,1,159,0.3722,285.2173913,28.26773916,66,1
0,b'0',64,1,171,0.27778,398.5507246,39.50014364,115,1
1013.171226,b'1',41,1,164,0.35146,162.3188406,16.08733123,120,1
1013.171226,b'1',51,1,146,0.28666,57.97101449,5.745475438,78,1
1013.171226,b'1',75,5,164,0.33508,608.6956522,60.3274921,98,1
0,b'1',44,1,159,0.36028,118.2608696,11.72076989,94,1
0,b'1',51,3,164,0.36404,182.6086957,15.08187302,73,1
2026.342452,b'0',64,2,154,0.36,260.5797101,25.82591209,132,1
1519.756839,b'1',54,1,174,0.36,144.9275362,14.3636886,97,1
1013.171226,b'1',52,1,160,0.35526,727.5362319,72.10571675,116,1
0,b'1',57,1,160,0.36996,208.6956522,20.10916403,106,1
0,b'0',49,1,176,0.35834,562.6086957,55.75983913,46,1
0,b'0',66,1,159,0.356,690.1449275,68.39988509,132,1
0,b'1',46,2,169,0.33364,113.0434783,11.2036771,98,1
0,b'1',48,2,167,0.31958,179.7101449,17.81097386,109,1
0,b'1',55,2,156,0.3236,217.3913043,21.54553289,82,1
0,b'0',40,1,164,0.34,173.9130435,17.23642631,70,1
1013.171226,b'0',58,1,175,0.38,918.8405797,91.06578569,71,1
0,b'0',51,1,164,0.38,179.7101449,17.81097386,118,1
1519.756839,b'1',66,2,154,0.284,895.6521739,88.76759552,111,1
0,b'0',64,1,146,0.32402,289.8521739,21.11462223,80,1
1519.756839,b'0',69,2,161,0.37,441.7391304,43.78052284,91,1
0,b'1',48,3,154,0.36978,101.4492754,10.05458202,69,1
0,b'0',53,1,146,0.29012,434.7826087,43.09106579,131,1
0,b'1',47,1,151,0.3639,88.4057971,8.761850043,103,1
0,b'1',37,1,160,0.2892,182.6086957,18.09824763,72,1
2026.342452,b'1',68,1,162,0.3,886.9565217,87.9057742,113,1
0,b'1',71,2,159,0.26,259.4202899,25.71100259,107,1
0,b'1',60,3,164,0.38,217.3913043,21.54553289,80,1
0,b'1',53,2,146,0.296,34.72463768,2.585463947,110,1
1215.805471,b'1',55,2,154,0.35692,724.6376812,71.81844298,97,1
0,b'1',44,1,166,0.30614,57.97101449,5.745475438,124,1
0,b'1',60,2,160,0.31902,426.0869565,42.22924447,95,1
1215.805471,b'1',67,2,169,0.32934,330.1449275,32.72048262,132,1
0,b'1',68,1,159,0.37574,28.75362319,2.849755817,131,1
0,b'1',47,1,159,0.266,855.0724638,14.3636886,-59,1
911.8541033,b'1',70,3,164,0.32746,-10,-10,72,1
0,b'0',46,1,164,0.33514,84.05797101,8.330939385,96,1
5065.85613,b'1',70,2,176,0.38,179.1304348,17.7535191,66,1
861.195542,b'1',70,2,161,0.33618,536.2318841,7.181844298,60,1
0,b'0',75,3,159,0.33966,1884.057971,186.7279517,74,1
0,b'1',50,2,160,0.34166,123.4782609,6.205113473,119,1
8105.369807,b'1',48,2,162,0.2863,150.7246377,14.93823614,119,1
0,b'1',50,2,159,0.37,294.2028986,29.15828785,88,1
0,b'1',55,1,166,0.37,1057.971014,32.27520827,50,1
0,b'0',55,3,169,0.31716,31.5942029,3.131284114,-608,1
1519.756839,b'1',47,2,170,0.36,117.1014493,11.60586038,102,1
0,b'1',58,2,146,0.32728,189.2753623,18.67279517,88,1
0,b'0',60,2,148,0.37,724.6376812,71.81844298,26,1
0,b'1',48,3,164,0.37998,301.4492754,29.87647228,92,1
3546.099291,b'0',49,2,146,0.34,224.6376812,22.26371732,58,1
0,b'0',54,3,146,0.37894,119.4202899,11.8356794,46,1
0,b'1',56,2,159,0.28,579.7101449,57.45475438,-15,1
1925.025329,b'1',70,1,166,0.37,1318.84058,130.7095662,89,1
0,b'0',45,3,148,0.32,-10,-10,-609,1
0,b'0',54,1,158,0.3575,128.0231884,12.68830796,101,1
40526.84904,b'1',45,2,176,0.38,322.3188406,31.94484344,35,1
0,b'0',75,1,173,0.33334,55.65217391,3.160011491,61,1
0,b'0',71,1,148,0.33894,200.8695652,19.90807239,103,1
0,b'1',55,2,161,0.34,1081.481159,107.1850043,65,1
1925.025329,b'1',71,1,175,0.38,181.1594203,10.05458202,127,1
0,b'0',55,1,147,0.31482,413.0434783,37.00948003,49,1
0,b'1',68,3,175,0.30432,117.3913043,11.63458776,4,1
10942.24924,b'0',65,3,154,0.29412,833.3333333,82.59120942,28,1
607.9027356,b'1',70,1,161,0.366,182.6086957,6.607296754,94,1
0,b'1',51,2,163,0.36,843.4521739,83.59408216,50,1
0,b'1',47,1,173,0.29052,75.36231884,7.46911807,84,1
0,b'0',69,1,146,0.38,397.9710145,39.44268888,128,1
7598.784195,b'1',59,1,160,0.33068,1311.304348,129.9626544,103,1
0,b'1',42,1,146,0.31286,75.36231884,7.46911807,111,1
1519.756839,b'1',49,2,156,0.38,724.6376812,71.81844298,59,1
5065.85613,b'1',59,2,146,0.33484,640.5797101,63.48750359,102,1
2228.976697,b'1',75,2,156,0.3699,560.8695652,33.48750359,27,1
0,b'1',55,1,168,0.34472,202.8985507,20.10916403,122,1
0,b'1',54,3,164,0.35644,269.5652174,26.71646079,81,1
2026.342452,b'1',73,1,146,0.36778,521.7391304,48.26199368,130,1
0,b'1',64,4,164,0.3769,289.8550725,28.72737719,59,1
2532.928065,b'1',75,4,161,0.27778,1314.492754,27.29100833,87,1
709.2198582,b'0',66,1,152,0.38,128.4521739,0.861821316,68,1
0,b'0',59,3,146,0.35634,296.2318841,29.35937949,12,1
0,b'1',50,1,159,0.26924,139.1304348,13.78914105,77,1
0,b'0',44,1,149,0.315,202.8985507,20.10916403,115,1
0,b'0',59,3,160,0.3697,385.5072464,38.20741166,48,1
0,b'1',62,3,159,0.35294,1028.985507,19.67825338,95,1
709.2198582,b'1',50,1,156,0.34,217.3913043,21.54553289,25,1
0,b'1',54,4,147,0.38,115.9536232,11.49209997,53,1
4559.270517,b'1',65,2,156,0.29916,625.5072464,61.99367998,109,1
0,b'1',49,3,164,0.36884,160.8695652,15.94369434,121,1
0,b'1',52,1,170,0.33,173.9130435,17.23642631,107,1
810.5369807,b'1',53,3,164,0.30814,-10,-10,59,1
0,b'0',48,3,146,0.30936,459.4202899,45.53289285,124,1
810.5369807,b'1',55,2,175,0.3625,544.9275362,20.39643781,111,1
0,b'1',73,3,164,0.38,397.1014493,39.35650675,118,1
4457.953394,b'1',58,2,170,0.35058,265.3333333,19.53461649,59,1
0,b'1',49,1,159,0.34,604.057971,59.86785406,106,1
3546.099291,b'1',69,1,159,0.375,179.7101449,17.81097386,120,1
2026.342452,b'1',44,2,175,0.38,289.8550725,28.72737719,25,1
0,b'0',57,1,151,0.34,150.7246377,14.3636886,74,1
0,b'1',45,1,173,0.37,144.9275362,1.321459351,88,1
0,b'0',65,2,146,0.26666,1268.695652,125.73973,108,1
0,b'0',48,1,164,0.33334,229.3478261,22.7305372,82,1
0,b'1',47,3,160,0.3638,202.8985507,20.10916403,50,1
0,b'0',64,2,146,0.26802,693.2463768,68.70726803,71,1
0,b'1',70,2,147,0.35728,114.7826087,11.37604137,91,1
0,b'1',43,1,166,0.34178,72.75362319,7.210571675,48,1
0,b'1',54,3,164,0.27622,500,49.55472565,45,1
1013.171226,b'1',65,2,156,0.37708,154.2028986,8.014938236,108,1
1418.439716,b'1',59,2,166,0.38,382.6086957,37.92013789,69,1
0,b'0',56,1,164,0.38,26.08695652,2.585463947,64,1
810.5369807,b'1',56,1,146,0.32858,346.3768116,34.32921574,94,1
0,b'1',50,3,164,0.37398,-10,-10,-609,1
0,b'1',53,2,159,0.36664,571.0144928,56.59293307,93,1
0,b'1',46,2,170,0.38,-10,-10,-609,1
0,b'0',54,1,175,0.36796,122.6086957,6.291295605,54,1
3039.513678,b'0',73,1,146,0.26,536.2318841,53.1456478,126,1
0,b'0',72,3,160,0.38,515.3623188,51.07727664,126,1
0,b'1',40,1,164,0.33794,55.07246377,5.458201666,88,1
4052.684904,b'1',72,3,176,0.38,724.6376812,57.45475438,90,1
1317.122594,b'1',58,1,160,0.37434,82.89855072,-10,116,1
0,b'0',40,2,159,0.34,144.9275362,2.872737719,-39,1
0,b'1',65,1,175,0.36,508.6956522,50.41654697,58,1
3039.513678,b'0',66,1,160,0.31818,217.3913043,21.54553289,113,1
0,b'0',48,1,148,0.28316,591.3043478,58.60384947,108,1
455.9270517,b'1',42,3,164,0.2981,-10,-10,-609,1
0,b'0',53,2,158,0.32202,372.4637681,36.91467969,65,1
0,b'1',54,6,173,0.3396,155.0724638,15.3691468,107,1
0,b'1',49,1,164,0.38,97.68115942,9.681126113,122,1
506.585613,b'1',51,1,146,0.36304,98.55072464,9.767308245,64,1
1013.171226,b'1',58,3,151,0.35556,274.0869565,27.16460787,117,1
861.195542,b'1',43,3,164,0.3632,162.3188406,16.08733123,83,1
5572.441743,b'1',49,2,146,0.316,782.3188406,77.53519104,55,1
0,b'0',51,2,148,0.3588,521.7391304,51.70927894,76,1
0,b'1',59,3,164,0.35626,72.17391304,6.03274921,94,1
0,b'1',58,2,146,0.26878,384.057971,38.06377478,99,1
0,b'1',54,3,164,0.36498,1014.492754,100.5458202,127,1
1013.171226,b'1',54,1,167,0.34864,-10,-10,104,1
911.8541033,b'1',46,3,164,0.36256,-10,-10,51,1
0,b'0',57,1,162,0.35252,208.6956522,20.68371158,105,1
0,b'1',59,1,175,0.36,869.5652174,29.01465096,79,1
0,b'0',58,2,146,0.32612,226.5797101,22.45619075,69,1
0,b'1',53,2,159,0.2463,379.7101449,37.63286412,73,1
